,Time,Value,Factor,Baseline,Mass,Mass_smooth,Mass_derivative_smooth,ts,Mass_analysis_smooth,Mass_analysis_derivative_smooth
0,2023-03-10 16:19:33.560739,265960,6.862879436681862,245246.1688311688,3018.2420309056347,3023.4698549920736,,0.0,3018.1511587582477,
1,2023-03-10 16:19:33.579360,265929,6.862879436681862,245246.1688311688,3013.7249764701005,3023.4696809459274,-0.0001740461461849,0.018620967864990234,3014.652147749943,-3.4990110083044783
2,2023-03-10 16:19:33.588193,265986,6.862879436681862,245246.1688311688,3022.030528174147,3023.4695068997817,-0.0001740461457302,0.027453899383544922,3018.021704517534,3.3695567675908933
3,2023-03-10 16:19:33.596999,265940,6.862879436681862,245246.1688311688,3015.327802237548,3023.4693328536355,-0.0001740461461849,0.03625988960266113,3023.6974112716935,5.675706754159364
4,2023-03-10 16:19:33.596999,266077,6.862879436681862,245246.1688311688,3035.290268613941,3023.4691588074897,-0.0001740461457302,0.03625988960266113,3028.1841844932496,4.486773221556177
5,2023-03-10 16:19:33.605088,266046,6.862879436681862,245246.1688311688,3030.7732141784068,3023.468984761344,-0.0001740461461849,0.044348955154418945,3030.132591083429,1.9484065901792746
6,2023-03-10 16:19:33.614437,266025,6.862879436681862,245246.1688311688,3027.713274076916,3023.468810715198,-0.0001740461457302,0.053698062896728516,3029.8126700016087,-0.31992108182021184
7,2023-03-10 16:19:33.622717,266019,6.862879436681862,245246.1688311688,3026.83900547649,3023.468636669052,-0.0001740461461849,0.06197786331176758,3028.22137819882,-1.5912918027888736
8,2023-03-10 16:19:33.631234,265993,6.862879436681862,245246.1688311688,3023.0505082079776,3023.468462622906,-0.0001740461457302,0.0704948902130127,3026.3736852559614,-1.8476929428584299
9,2023-03-10 16:19:33.631234,266023,6.862879436681862,245246.1688311688,3027.4218512101074,3023.46828857676,-0.0001740461461849,0.0704948902130127,3024.932116238147,-1.441569017814345
10,2023-03-10 16:19:33.640398,266046,6.862879436681862,245246.1688311688,3030.7732141784068,3023.468114530613,-0.0001740461461849,0.07965898513793945,3024.132175793773,-0.7999404443739877
11,2023-03-10 16:19:33.656468,265995,6.862879436681862,245246.1688311688,3023.3419310747863,3023.467940484468,-0.0001740461457302,0.09572887420654297,3023.888673252822,-0.2435025409508853
12,2023-03-10 16:19:33.656468,265965,6.862879436681862,245246.1688311688,3018.9705880726565,3023.4677664383216,-0.0001740461461849,0.09572887420654297,3023.966723814967,0.07805056214465367
13,2023-03-10 16:19:33.664553,265966,6.862879436681862,245246.1688311688,3019.116299506061,3023.467592392176,-0.0001740461457302,0.10381388664245605,3024.13343856982,0.16671475485327392
14,2023-03-10 16:19:33.672858,266048,6.862879436681862,245246.1688311688,3031.0646370452155,3023.4674183460297,-0.0001740461461849,0.11211895942687988,3024.247477683457,0.11403911363686348
15,2023-03-10 16:19:33.680942,265994,6.862879436681862,245246.1688311688,3023.196219641382,3023.467244299884,-0.0001740461457302,0.12020301818847656,3024.2794621453945,0.03198446193755444
16,2023-03-10 16:19:33.689332,265995,6.862879436681862,245246.1688311688,3023.3419310747863,3023.467070253738,-0.0001740461461849,0.12859296798706055,3024.280128328836,0.0006661834413534962
17,2023-03-10 16:19:33.697406,266021,6.862879436681862,245246.1688311688,3027.1304283432987,3023.466896207592,-0.0001740461457302,0.13666701316833496,3024.323804571743,0.04367624290716776
18,2023-03-10 16:19:33.704600,265982,6.862879436681862,245246.1688311688,3021.44768244053,3023.466722161446,-0.0001740461461849,0.1438610553741455,3024.4543448933055,0.130540321562421
19,2023-03-10 16:19:33.712968,266004,6.862879436681862,245246.1688311688,3024.653333975425,3023.4665481153,-0.0001740461461849,0.15222883224487305,3024.652793776417,0.19844888311172326
20,2023-03-10 16:19:33.721187,266026,6.862879436681862,245246.1688311688,3027.8589855103205,3023.466374069154,-0.0001740461457302,0.1604480743408203,3024.8348973460998,0.18210356968256747
21,2023-03-10 16:19:33.729188,266017,6.862879436681862,245246.1688311688,3026.5475826096813,3023.466200023008,-0.0001740461461849,0.16844916343688965,3024.8757451521083,0.04084780600851445
22,2023-03-10 16:19:33.737779,265972,6.862879436681862,245246.1688311688,3019.9905681064865,3023.466025976862,-0.0001740461457302,0.17703986167907715,3024.650915536614,-0.22482961549440006
23,2023-03-10 16:19:33.746314,265983,6.862879436681862,245246.1688311688,3021.593393873934,3023.465851930716,-0.0001740461461849,0.18557500839233398,3024.07984329447,-0.571072242144055
24,2023-03-10 16:19:33.747395,266024,6.862879436681862,245246.1688311688,3027.567562643512,3023.46567788457,-0.0001740461457302,0.18665599822998047,3023.157850072298,-0.92199322217175
25,2023-03-10 16:19:33.755413,265961,6.862879436681862,245246.1688311688,3018.387742339039,3023.465503838424,-0.0001740461461849,0.19467401504516602,3021.9675079272197,-1.1903421450783753
26,2023-03-10 16:19:33.764741,266009,6.862879436681862,245246.1688311688,3025.381891142447,3023.465329792278,-0.0001740461457302,0.20400214195251465,3020.6662431191176,-1.3012648081021325
27,2023-03-10 16:19:33.775570,265947,6.862879436681862,245246.1688311688,3016.3477822713785,3023.465155746132,-0.0001740461461849,0.21483087539672852,3019.4535963647636,-1.2126467543539547
28,2023-03-10 16:19:33.783591,265980,6.862879436681862,245246.1688311688,3021.1562595737214,3023.464981699986,-0.0001740461461849,0.22285175323486328,3018.52675251109,-0.9268438536737449
29,2023-03-10 16:19:33.791589,265948,6.862879436681862,245246.1688311688,3016.493493704783,3023.46480765384,-0.0001740461457302,0.2308499813079834,3018.0357059520256,-0.4910465590642161
30,2023-03-10 16:19:33.791589,265961,6.862879436681862,245246.1688311688,3018.387742339039,3023.464633607694,-0.0001740461461849,0.2308499813079834,3018.0492493130905,0.01354336106487608
31,2023-03-10 16:19:33.803256,265974,6.862879436681862,245246.1688311688,3020.2819909732957,3023.464459561548,-0.0001740461457302,0.24251699447631836,3018.540064053424,0.4908147403334624
32,2023-03-10 16:19:33.811266,265945,6.862879436681862,245246.1688311688,3016.05635940457,3023.464285515402,-0.0001740461461849,0.25052690505981445,3019.3923584280947,0.8522943746706915
33,2023-03-10 16:19:33.819265,265974,6.862879436681862,245246.1688311688,3020.2819909732957,3023.4641114692563,-0.0001740461457302,0.258526086807251,3020.42994795404,1.03758952594535
34,2023-03-10 16:19:33.827900,266003,6.862879436681862,245246.1688311688,3024.5076225420207,3023.46393742311,-0.0001740461461849,0.26716089248657227,3021.457738441236,1.0277904871959436
35,2023-03-10 16:19:33.836053,265980,6.862879436681862,245246.1688311688,3021.1562595737214,3023.4637633769644,-0.0001740461457302,0.2753138542175293,3022.3064147694527,0.8486763282166976
36,2023-03-10 16:19:33.838459,265978,6.862879436681862,245246.1688311688,3020.8648367069127,3023.463589330818,-0.0001740461461849,0.27771973609924316,3022.8694943475884,0.5630795781357847
37,2023-03-10 16:19:33.846792,265976,6.862879436681862,245246.1688311688,3020.573413840104,3023.463415284672,-0.0001740461461849,0.286052942276001,3023.123912985635,0.25441863804644527
38,2023-03-10 16:19:33.856751,266009,6.862879436681862,245246.1688311688,3025.381891142447,3023.4632412385263,-0.0001740461457302,0.29601216316223145,3023.1294773766203,0.005564390985455248
